id_contrato,idade,renda_mensal,tempo_emprego_anos,score_credito,dividas_ativas,possui_imovel,finalidade,valor_emprestimo,prazo_meses,inadimplente
103670,42,6971.17,0.3,763,4,nao,educacao,41000.0,36,0
103671,46,2136.93,6.5,658,1,nao,veiculo,4000.0,12,1
103672,46,1561.37,4.0,675,1,sim,reforma,3500.0,36,0
103673,47,4008.76,1.3,355,0,nao,negocio,14600.0,24,1
103674,18,13790.22,2.0,514,2,nao,negocio,60100.0,12,1
103675,24,6123.98,8.0,521,0,nao,veiculo,56500.0,48,0
103676,64,3054.81,16.8,599,1,sim,pessoal,27400.0,24,0
103677,27,4013.78,,655,0,nao,veiculo,12300.0,48,0
103678,47,5995.19,5.7,660,1,nao,negocio,15300.0,36,0
103679,32,1596.2,2.9,677,0,nao,reforma,3500.0,60,0
103680,41,7998.93,2.5,551,1,nao,negocio,41200.0,24,1
103681,32,3089.95,0.1,730,0,nao,veiculo,20700.0,48,0
103682,47,3822.52,11.0,875,2,nao,pessoal,13900.0,36,0
103683,42,3858.14,0.6,594,3,nao,veiculo,13500.0,48,1
103684,35,6594.61,3.6,554,1,nao,negocio,82000.0,24,1
103685,27,2097.83,11.0,551,1,nao,pessoal,11000.0,36,0
103686,43,1505.67,4.0,651,0,nao,reforma,1500.0,36,1
103687,25,3695.41,0.1,572,1,nao,veiculo,12700.0,12,0
103688,45,1412.0,12.8,415,0,sim,veiculo,5600.0,12,0
103689,72,3511.54,0.7,451,0,sim,veiculo,10500.0,60,0
103690,56,7960.11,6.3,773,2,sim,veiculo,59400.0,36,0
103691,49,5640.52,1.3,807,3,sim,negocio,16200.0,36,0
103692,39,6532.25,3.3,848,0,nao,pessoal,12700.0,48,0
103693,18,3938.55,,669,1,nao,educacao,9000.0,12,1
103694,24,11490.05,,511,1,nao,pessoal,60300.0,24,1
103695,55,2998.55,1.0,583,2,nao,pessoal,4700.0,48,0
103696,31,4165.09,2.6,446,2,nao,pessoal,10800.0,48,1
103697,32,2662.52,4.6,441,0,nao,pessoal,15500.0,36,0
103698,38,6160.91,2.8,673,1,nao,veiculo,9500.0,36,0
103699,27,3072.18,1.1,710,1,nao,pessoal,5800.0,36,0
103700,25,7963.19,9.0,895,0,nao,pessoal,10100.0,48,0
103701,39,2749.74,15.5,629,1,sim,negocio,5600.0,36,0
103702,29,7072.83,13.0,463,0,nao,reforma,18100.0,36,1
103703,31,4636.65,1.6,624,0,nao,negocio,14100.0,12,1
103704,31,3286.79,3.7,603,0,sim,educacao,6600.0,24,0
103705,46,5358.15,14.8,576,2,nao,veiculo,14900.0,48,0
103706,37,4154.01,21.0,685,0,sim,veiculo,26200.0,24,0
103707,38,4427.16,0.7,482,0,sim,negocio,18900.0,48,0
103708,47,3585.88,,657,1,sim,veiculo,45200.0,48,0
103709,38,2474.68,1.0,725,0,nao,veiculo,5800.0,24,0
103710,37,2992.44,6.3,825,1,sim,pessoal,8000.0,48,0
103711,46,1575.46,3.0,680,1,sim,pessoal,6000.0,12,0
103712,48,6451.13,16.0,776,0,sim,educacao,16600.0,24,0
103713,38,1845.3,0.5,582,0,nao,pessoal,6400.0,36,0
103714,41,3341.12,2.4,600,1,nao,pessoal,3700.0,48,0
103715,31,4778.8,5.0,815,1,nao,reforma,13400.0,24,0
103716,30,5242.52,2.7,462,3,nao,educacao,31100.0,24,1
103717,49,1545.61,4.0,588,1,sim,negocio,17000.0,60,0
103718,45,3740.2,1.2,787,0,nao,reforma,31200.0,60,0
103719,45,5065.82,10.2,613,2,sim,pessoal,19100.0,60,0
103720,43,3961.73,10.8,603,0,sim,veiculo,18500.0,12,0
103721,41,7887.31,0.4,606,3,nao,pessoal,33700.0,48,1
103722,48,2583.61,6.8,655,2,sim,pessoal,6500.0,48,0
103723,51,1412.0,4.3,781,3,sim,negocio,2800.0,24,0
103724,51,6471.07,3.4,760,0,sim,educacao,26300.0,24,0
103725,39,2740.28,7.5,641,3,sim,pessoal,9000.0,12,0
103726,57,1575.33,14.4,782,1,nao,veiculo,9100.0,60,0
103727,43,,5.5,684,1,sim,negocio,3000.0,36,0
103728,48,7988.39,0.7,752,0,sim,veiculo,25200.0,12,0
103729,43,1921.84,0.4,506,0,sim,pessoal,13900.0,24,0
103730,43,13913.66,5.7,866,0,sim,pessoal,68800.0,60,0
103731,31,2110.51,4.6,669,0,nao,veiculo,4100.0,36,1
103732,48,4259.02,2.2,300,2,sim,veiculo,6800.0,60,1
103733,74,2119.41,1.7,856,1,sim,reforma,7200.0,12,0
103734,36,3638.32,3.2,641,2,nao,pessoal,20400.0,60,0
103735,41,3498.91,0.9,589,1,sim,veiculo,16700.0,24,0
103736,35,1548.88,2.8,561,3,nao,pessoal,5800.0,24,0
103737,34,16427.15,,697,0,nao,pessoal,84500.0,60,0
103738,59,3155.75,1.2,525,0,sim,pessoal,12900.0,24,0
103739,32,2581.28,2.3,565,0,sim,veiculo,12900.0,36,0
103740,34,5916.24,0.8,568,0,nao,veiculo,36300.0,24,0
103741,21,7936.53,5.0,602,0,nao,pessoal,21300.0,48,0
103742,31,6217.11,1.6,573,1,nao,negocio,12800.0,24,0
103743,19,1467.94,3.0,751,1,nao,pessoal,8000.0,36,0
103744,48,4566.89,,675,0,nao,educacao,11800.0,12,0
103745,74,1472.42,3.1,691,2,sim,negocio,1600.0,60,0
103746,36,5839.09,20.0,719,2,nao,pessoal,48100.0,60,0
103747,20,1412.0,4.0,628,3,nao,pessoal,5800.0,60,0
103748,51,2664.19,9.3,507,1,sim,pessoal,10600.0,60,0
103749,31,3340.11,0.2,875,2,nao,negocio,10500.0,36,0
103750,56,5293.16,2.1,761,0,sim,veiculo,30600.0,12,0
103751,37,3116.98,9.8,850,2,sim,pessoal,5100.0,12,0
103752,32,7812.58,2.2,774,4,nao,pessoal,27400.0,48,0
103753,38,5418.21,0.7,580,0,sim,pessoal,22500.0,36,0
103754,49,5847.85,0.6,335,0,sim,veiculo,28500.0,24,1
103755,37,1829.8,3.4,480,1,sim,reforma,2300.0,12,0
103756,34,8840.85,4.1,723,2,nao,veiculo,44200.0,60,0
103757,38,2340.34,2.5,627,1,sim,pessoal,6400.0,12,0
103758,25,8045.5,8.0,585,2,nao,educacao,19000.0,24,0
103759,45,11963.54,,316,0,sim,negocio,16400.0,48,0
103760,19,3767.72,1.6,638,1,nao,veiculo,50300.0,36,0
103761,35,6198.84,4.8,499,1,nao,reforma,20100.0,12,0
103762,49,1412.0,0.8,546,1,nao,negocio,5700.0,36,1
103763,44,3496.18,19.6,751,1,nao,veiculo,6500.0,24,0
103764,47,7366.74,9.9,506,6,sim,pessoal,10300.0,24,0
103765,39,6122.29,11.4,519,3,sim,veiculo,34900.0,36,0
103766,54,2118.72,13.7,664,0,sim,pessoal,3300.0,60,0
103767,51,3525.82,2.5,753,2,sim,pessoal,27000.0,48,0
103768,45,1412.0,,588,1,sim,educacao,14600.0,24,0
103769,51,5200.77,,831,3,sim,negocio,11400.0,24,0
103770,49,1455.93,10.6,474,4,nao,reforma,3900.0,36,0
103771,35,6543.8,12.2,451,0,nao,negocio,5000.0,12,0
103772,24,5849.15,1.4,440,0,nao,negocio,7200.0,12,0
103773,45,3030.58,0.3,425,0,sim,reforma,15500.0,24,1
103774,47,5352.08,1.0,684,0,sim,negocio,39800.0,12,0
103775,53,3677.59,1.2,513,0,sim,negocio,8100.0,36,0
103776,29,3726.2,7.8,457,0,sim,pessoal,8900.0,12,1
103777,29,1735.59,13.0,689,1,nao,negocio,2400.0,24,0
103778,46,5599.33,3.1,747,0,sim,negocio,9900.0,12,0
103779,39,1493.02,3.5,777,0,nao,pessoal,11600.0,36,0
103780,18,1412.0,0.2,754,0,nao,reforma,6000.0,24,0
103781,45,3678.84,9.3,521,3,sim,pessoal,4400.0,12,0
103782,18,2492.87,2.0,676,2,nao,veiculo,12300.0,24,0
103783,29,3789.02,9.3,705,0,nao,reforma,55000.0,12,1
103784,56,2899.19,5.2,578,3,sim,pessoal,8000.0,60,0
103785,62,11690.68,1.7,661,3,sim,reforma,27400.0,24,0
103786,25,3379.74,7.2,477,0,nao,veiculo,16800.0,48,0
103787,36,4041.93,1.8,558,1,nao,pessoal,25900.0,48,1
103788,41,4197.51,1.6,688,0,nao,reforma,24100.0,36,0
103789,61,7194.1,3.3,836,2,sim,negocio,20800.0,36,0
103790,34,4766.16,4.4,790,1,nao,pessoal,13000.0,36,0
103791,34,4427.52,,726,0,nao,veiculo,5500.0,36,0
103792,59,6211.81,2.3,650,0,sim,pessoal,10400.0,24,0
103793,36,,8.9,630,1,sim,pessoal,6100.0,12,0
103794,49,1535.27,2.7,452,1,nao,veiculo,3900.0,24,1
103795,22,2846.4,6.0,531,2,nao,pessoal,11500.0,36,1
103796,38,3265.01,1.7,536,1,nao,reforma,9900.0,12,0
103797,20,3967.25,4.0,715,2,nao,pessoal,14400.0,60,0
103798,27,3213.18,0.0,763,0,nao,educacao,11400.0,12,0
103799,50,5706.96,7.0,736,1,sim,pessoal,31300.0,24,0
103800,39,1855.92,5.2,794,0,sim,negocio,10800.0,48,0
103801,36,3535.05,6.0,649,0,nao,veiculo,12200.0,60,0
103802,31,1600.29,0.0,512,2,nao,pessoal,5000.0,36,1
103803,37,4451.09,,634,2,sim,pessoal,15200.0,36,0
103804,44,1412.0,7.5,546,0,nao,veiculo,3100.0,24,0
103805,52,5019.01,3.8,726,1,sim,negocio,33700.0,60,0
103806,18,1412.0,2.0,593,0,nao,veiculo,3500.0,36,0
103807,30,2675.65,3.7,627,0,nao,veiculo,8500.0,12,0
103808,42,6229.61,9.7,730,1,nao,educacao,24200.0,48,1
103809,39,4172.5,3.9,544,4,nao,pessoal,17600.0,12,1
103810,45,1591.29,1.9,765,1,sim,reforma,6500.0,36,0
103811,43,2659.81,1.4,465,2,nao,pessoal,8600.0,36,1
103812,36,,20.0,680,3,sim,educacao,14600.0,48,0
103813,34,1412.0,3.8,628,1,sim,negocio,5200.0,60,0
103814,37,3838.54,7.9,748,1,sim,pessoal,11600.0,24,0
103815,54,5639.67,16.5,461,2,sim,pessoal,58000.0,48,1
103816,31,,5.2,441,0,nao,reforma,9400.0,48,1
103817,39,5128.95,2.7,738,0,sim,reforma,52700.0,24,1
103818,42,3783.14,,589,0,nao,reforma,4000.0,36,0
103819,59,3565.47,4.7,628,1,nao,veiculo,9800.0,60,0
103820,36,1970.82,,554,2,sim,pessoal,2500.0,36,0
103821,52,3253.13,3.9,759,0,nao,reforma,5000.0,36,0
103822,55,2003.55,8.3,679,1,sim,pessoal,9200.0,36,0
103823,39,2313.16,2.9,671,1,nao,veiculo,9600.0,60,0
103824,37,3778.35,7.7,488,4,nao,pessoal,9200.0,24,1
103825,36,3332.9,12.5,705,1,nao,pessoal,31100.0,24,1
103826,37,19413.69,5.1,511,1,sim,educacao,134200.0,48,0
103827,50,1976.79,17.4,554,1,sim,veiculo,6700.0,12,0
103828,43,3594.01,,463,1,sim,veiculo,4200.0,60,0
103829,43,1759.48,17.7,620,1,sim,negocio,10900.0,24,0
103830,26,2533.66,7.4,778,2,nao,veiculo,6600.0,12,0
103831,28,2660.41,0.1,669,0,nao,educacao,11100.0,48,0
103832,66,6595.22,4.9,583,1,sim,negocio,37300.0,24,0
103833,38,2842.45,0.5,654,2,nao,reforma,7800.0,36,0
103834,31,3011.81,0.7,653,1,nao,pessoal,22700.0,36,0
103835,57,3270.64,0.5,649,1,sim,pessoal,9100.0,60,0
103836,43,1781.57,9.3,663,1,sim,veiculo,8600.0,24,0
103837,47,2807.03,10.0,505,2,nao,pessoal,15500.0,36,1
103838,38,2950.33,3.2,654,2,sim,pessoal,17900.0,60,0
103839,36,3703.36,3.5,412,3,sim,pessoal,36900.0,36,1
103840,38,4950.08,9.2,715,1,nao,pessoal,10600.0,12,0
103841,23,2645.64,1.4,497,0,nao,veiculo,4700.0,24,0
103842,39,3205.15,0.3,793,0,sim,pessoal,9300.0,36,0
103843,44,1510.55,1.7,322,1,sim,pessoal,32800.0,24,1
103844,62,5576.24,11.8,858,0,sim,reforma,43900.0,36,0
103845,41,2568.37,3.1,427,1,sim,negocio,6500.0,36,0
103846,18,4222.96,2.0,484,0,nao,reforma,12000.0,48,1
103847,39,7595.06,19.0,679,1,sim,negocio,26300.0,36,0
103848,73,3737.09,0.2,720,0,sim,pessoal,15400.0,48,0
103849,50,2360.42,5.5,603,0,sim,educacao,12100.0,24,0
103850,30,3273.79,8.8,756,2,nao,veiculo,17300.0,36,0
103851,47,4867.45,1.1,536,1,nao,veiculo,34900.0,60,0
103852,31,2812.94,6.5,588,1,nao,reforma,32700.0,48,0
103853,24,2237.99,2.2,601,3,nao,educacao,7200.0,24,1
103854,36,4848.06,6.2,570,1,sim,pessoal,14900.0,12,0
103855,41,4951.46,1.5,389,2,sim,veiculo,13900.0,48,1
103856,18,2314.42,2.0,637,3,nao,educacao,6900.0,36,1
103857,26,1412.0,10.0,625,1,nao,veiculo,6200.0,36,0
103858,40,4786.53,0.8,780,2,sim,pessoal,24500.0,12,0
103859,35,2304.18,13.4,473,1,nao,pessoal,22700.0,24,1
103860,45,4426.21,4.2,557,2,nao,pessoal,10100.0,24,0
103861,25,3362.22,1.0,796,0,nao,veiculo,14600.0,12,0
103862,49,1451.44,1.6,678,1,sim,veiculo,3100.0,24,0
103863,26,3279.01,10.0,711,1,nao,pessoal,14600.0,60,0
103864,60,5499.48,6.2,699,3,sim,educacao,95700.0,60,0
103865,19,4034.74,0.6,700,1,nao,reforma,13000.0,24,0
103866,27,3389.91,4.8,877,0,sim,pessoal,51700.0,24,0
103867,45,1412.0,8.4,652,2,sim,pessoal,3000.0,12,0
103868,60,8365.0,4.0,509,1,sim,negocio,22200.0,60,0
103869,44,4879.22,2.0,723,0,nao,negocio,13900.0,12,0
103870,47,2072.92,15.1,566,2,sim,negocio,8100.0,60,0
103871,40,,23.9,626,1,nao,reforma,7700.0,36,0
103872,28,3656.68,4.1,688,0,sim,negocio,20200.0,48,0
103873,34,5046.08,4.8,533,1,nao,pessoal,3400.0,24,1
103874,25,2365.73,1.5,574,1,nao,pessoal,4600.0,36,0
103875,25,4872.0,8.8,702,2,sim,pessoal,53100.0,12,1
103876,45,1467.61,5.5,569,1,sim,veiculo,2200.0,48,0
103877,27,1791.22,0.8,767,2,nao,pessoal,5100.0,36,0
103878,44,1412.0,4.9,512,1,sim,veiculo,7100.0,60,0
103879,24,1863.07,2.4,511,2,nao,pessoal,6300.0,36,0
103880,44,8920.62,2.0,888,2,sim,veiculo,18800.0,60,0
103881,34,10767.39,4.8,441,0,nao,negocio,49200.0,36,0
103882,57,4714.7,,637,2,sim,reforma,27200.0,36,0
103883,44,2739.53,12.4,881,2,nao,veiculo,6700.0,12,0
103884,55,3668.41,1.6,636,1,sim,pessoal,16400.0,12,0
103885,31,4340.99,8.9,815,0,nao,pessoal,25500.0,24,1
103886,41,1594.2,0.6,725,1,nao,veiculo,10700.0,12,0
103887,28,2350.21,8.3,639,0,nao,pessoal,10300.0,12,0
103888,35,7736.48,3.3,623,2,nao,educacao,75500.0,24,0
103889,37,2024.33,1.3,364,1,nao,negocio,7300.0,24,1
103890,31,2216.22,15.0,599,2,nao,pessoal,4300.0,48,0
103891,25,3116.53,2.9,670,2,sim,pessoal,9600.0,36,0
103892,23,3517.21,,670,3,nao,pessoal,25500.0,60,0
103893,18,1985.49,2.0,961,3,nao,educacao,4100.0,24,0
103894,27,3315.41,5.9,677,1,nao,pessoal,3000.0,12,1
103895,48,5672.04,5.5,722,2,sim,reforma,26200.0,60,0
103896,21,8605.79,5.0,791,0,nao,veiculo,23100.0,60,0
103897,24,2847.28,6.6,710,1,nao,veiculo,38400.0,24,1
103898,61,4050.94,3.1,629,1,sim,reforma,16600.0,12,0
103899,32,7848.63,4.9,629,2,nao,pessoal,57700.0,60,1
103900,44,2877.39,1.2,594,2,nao,educacao,7500.0,60,0
103901,48,1959.69,7.1,698,1,sim,pessoal,9800.0,60,0
103902,48,4659.09,4.0,618,1,sim,reforma,20400.0,24,0
103903,22,5364.4,2.9,721,2,nao,negocio,43000.0,12,1
103904,37,4388.35,8.2,509,1,nao,pessoal,17200.0,24,1
103905,21,2773.96,5.0,659,1,nao,veiculo,7100.0,36,0
103906,69,1868.33,7.1,842,0,sim,reforma,12200.0,12,0
103907,21,,2.1,611,1,sim,pessoal,6500.0,24,0
103908,27,6261.92,3.1,880,0,nao,veiculo,13400.0,60,0
103909,28,1633.32,11.8,661,0,sim,pessoal,5600.0,12,0
103910,22,2594.2,2.3,633,0,nao,educacao,7500.0,24,0
103911,56,3348.61,6.0,655,0,sim,veiculo,11800.0,36,0
103912,69,2823.35,3.4,600,1,sim,veiculo,6600.0,60,0
103913,34,,,383,1,nao,reforma,27300.0,60,0
103914,24,3894.69,3.5,754,0,nao,reforma,26500.0,24,0
103915,18,3552.58,1.9,925,3,nao,pessoal,20500.0,36,0
103916,37,2102.51,3.7,702,0,sim,pessoal,11400.0,60,0
103917,36,1438.13,,710,2,nao,pessoal,1700.0,36,0
103918,32,3913.97,4.6,616,1,sim,negocio,14700.0,24,0
103919,43,2914.85,2.3,791,1,nao,veiculo,17100.0,48,1
103920,45,10812.78,0.2,635,1,sim,pessoal,84600.0,36,0
103921,44,10972.62,8.3,675,3,sim,veiculo,34000.0,36,0
103922,36,10628.25,11.2,437,1,nao,veiculo,81300.0,36,0
103923,27,1894.95,0.6,571,1,nao,veiculo,8000.0,12,0
103924,48,5552.99,6.9,688,0,sim,veiculo,4100.0,48,0
103925,40,6012.39,,758,0,nao,pessoal,19800.0,24,0
103926,51,6288.71,0.8,762,1,nao,pessoal,13300.0,24,0
103927,49,3375.54,0.1,435,2,sim,educacao,8200.0,36,0
103928,23,6082.9,7.0,448,0,nao,reforma,40000.0,36,0
103929,23,3010.79,0.2,716,3,nao,reforma,12600.0,36,0
103930,31,3590.26,2.0,543,3,sim,pessoal,9200.0,60,1
103931,27,1412.0,11.0,756,0,nao,negocio,3300.0,60,0
103932,49,5847.97,0.4,428,2,nao,pessoal,26600.0,36,1
103933,44,3372.64,0.3,627,0,sim,reforma,10600.0,36,0
103934,53,5351.03,1.4,636,1,sim,reforma,28400.0,36,0
103935,45,4477.07,19.3,702,3,sim,pessoal,9500.0,24,0
103936,43,4252.85,7.1,506,0,nao,pessoal,11800.0,36,0
103937,54,4041.11,4.6,384,0,sim,reforma,7200.0,36,1
103938,46,,12.9,662,4,nao,veiculo,15400.0,60,0
103939,41,3375.77,1.6,708,0,sim,negocio,43600.0,48,0
103940,58,1861.35,6.7,771,1,sim,reforma,4200.0,24,0
103941,41,5149.7,3.4,593,1,nao,negocio,13600.0,60,0
103942,36,2278.88,,741,1,nao,reforma,4900.0,60,0
103943,30,1594.87,4.8,703,0,nao,veiculo,5000.0,24,0
103944,48,2313.93,8.9,812,1,nao,negocio,7800.0,60,0
103945,55,4842.81,4.1,633,1,sim,educacao,35200.0,36,0
103946,39,3491.64,2.6,415,2,nao,pessoal,9600.0,24,0
103947,56,,,631,0,sim,veiculo,5300.0,48,0
103948,18,2267.34,2.0,651,1,nao,pessoal,2600.0,12,1
103949,39,7004.36,2.1,707,0,nao,negocio,14600.0,48,0
103950,40,2905.44,2.6,441,0,nao,reforma,19500.0,60,0
103951,31,3054.92,2.7,599,2,nao,veiculo,6400.0,24,0
103952,69,7354.46,3.8,753,0,sim,negocio,40800.0,24,0
103953,39,5702.9,,626,1,sim,pessoal,11500.0,24,0
103954,35,6163.95,11.5,600,1,nao,veiculo,19400.0,36,0
103955,40,1412.0,4.6,888,2,sim,veiculo,13800.0,36,0
103956,18,7264.92,2.0,501,4,nao,pessoal,39800.0,48,0
103957,31,4748.3,5.1,800,0,nao,pessoal,5200.0,60,0
103958,52,16046.22,0.2,773,2,sim,veiculo,150000.0,36,0
103959,32,2203.31,1.9,611,4,nao,pessoal,4100.0,36,1
103960,30,1412.0,1.1,636,0,nao,negocio,15100.0,24,0
103961,56,,4.8,635,0,sim,pessoal,11100.0,36,0
103962,56,3561.59,17.0,664,1,sim,pessoal,6000.0,12,0
103963,46,5696.16,,563,2,sim,pessoal,15200.0,36,1
103964,35,6346.89,3.2,584,3,sim,veiculo,15000.0,36,0
103965,37,3429.33,4.7,594,1,nao,reforma,8600.0,36,0
103966,30,2894.3,2.4,598,3,nao,negocio,10500.0,12,1
103967,28,,5.7,600,1,nao,pessoal,20000.0,36,0
103968,27,2760.11,2.7,349,0,sim,pessoal,22700.0,48,0
103969,33,2845.02,3.3,653,4,sim,pessoal,11300.0,48,0
103970,28,5696.24,8.8,571,1,nao,veiculo,20900.0,36,0
103971,21,5850.42,4.0,397,2,nao,pessoal,13300.0,60,1
103972,43,6988.42,7.4,594,1,nao,pessoal,20700.0,48,0
103973,43,3509.76,4.6,590,2,sim,reforma,9100.0,48,0
103974,60,1412.0,1.5,806,0,sim,educacao,2200.0,48,0
103975,32,3122.79,2.5,570,2,nao,pessoal,50500.0,48,1
103976,44,2565.19,5.3,727,0,nao,veiculo,10400.0,60,0
103977,44,3623.99,3.2,820,1,nao,reforma,14800.0,12,0
103978,37,2487.5,0.4,558,0,sim,pessoal,18100.0,36,1
103979,49,4055.47,5.5,634,3,nao,reforma,3000.0,60,0
103980,49,2316.07,6.7,865,1,sim,pessoal,31100.0,12,0
103981,44,1924.24,1.4,670,2,nao,veiculo,4000.0,24,0
103982,37,,13.9,689,0,sim,veiculo,14500.0,36,0
103983,36,,4.0,587,0,sim,reforma,5300.0,36,0
103984,24,3052.56,0.7,729,0,nao,veiculo,19300.0,48,0
103985,30,5585.18,1.4,635,0,nao,educacao,70800.0,36,0
103986,33,5671.35,4.4,402,1,sim,pessoal,53100.0,24,0
103987,27,,0.7,594,0,sim,veiculo,12900.0,60,0
103988,45,4647.05,3.5,486,1,sim,negocio,5500.0,24,1
103989,54,6171.01,12.5,655,2,sim,veiculo,16800.0,60,0
103990,29,6941.65,13.0,521,0,sim,veiculo,16600.0,36,0
103991,43,4863.88,10.8,702,0,nao,reforma,6300.0,12,0
103992,28,1412.0,3.4,646,2,nao,negocio,7000.0,36,0
103993,36,,10.1,478,1,nao,reforma,9300.0,48,0
103994,32,4969.12,7.0,576,0,sim,reforma,23500.0,60,1
103995,47,2845.91,8.4,721,0,sim,educacao,15500.0,36,0
103996,32,8258.96,,789,1,nao,negocio,43600.0,60,0
103997,52,4002.47,1.4,523,1,nao,negocio,13500.0,24,0
103998,37,,7.1,497,2,sim,pessoal,35300.0,24,1
103999,32,6289.3,,894,1,sim,reforma,16400.0,36,0
104000,25,2797.98,8.0,639,0,nao,pessoal,6700.0,48,0
104001,43,4241.96,0.9,652,2,sim,veiculo,12900.0,12,0
104002,51,6794.95,3.3,544,0,sim,reforma,32800.0,12,0
104003,43,1713.13,0.9,668,1,nao,pessoal,9000.0,36,0
104004,67,3542.2,0.5,863,3,sim,reforma,10100.0,24,0
104005,57,6538.42,0.3,673,2,sim,pessoal,18900.0,48,0
104006,36,,12.2,778,1,nao,educacao,28200.0,24,1
104007,36,7969.88,5.4,644,1,nao,veiculo,12700.0,36,0
104008,46,1671.16,5.4,507,4,sim,pessoal,30400.0,36,0
104009,30,1412.0,14.0,551,2,nao,veiculo,4100.0,60,0
104010,54,6328.03,1.3,495,0,sim,reforma,19600.0,12,1
104011,44,6265.87,3.9,668,2,sim,reforma,27400.0,24,0
104012,43,3461.79,4.7,799,1,sim,educacao,16700.0,12,0
104013,48,5060.17,8.5,661,1,sim,educacao,12000.0,60,0
104014,61,6243.4,2.9,600,0,sim,pessoal,26800.0,12,0
104015,42,2433.86,4.8,537,1,nao,pessoal,4900.0,60,0
104016,39,2496.0,2.6,686,1,nao,pessoal,6100.0,36,0
104017,58,4599.79,13.1,479,1,sim,pessoal,6100.0,48,0
104018,52,6813.53,5.3,493,1,sim,veiculo,25900.0,24,1
104019,36,1872.66,14.8,757,1,nao,pessoal,5900.0,36,0
104020,40,3339.85,5.9,604,0,sim,veiculo,3500.0,60,0
104021,42,3329.34,,601,1,nao,veiculo,7700.0,12,0
104022,44,4897.87,7.3,618,2,sim,reforma,16800.0,36,1
104023,24,3037.43,1.2,734,1,nao,negocio,17800.0,60,0
104024,21,2167.12,1.7,662,1,nao,reforma,3500.0,12,0
104025,29,6482.15,2.3,543,2,nao,pessoal,18900.0,60,1
104026,28,2393.58,,548,1,nao,veiculo,4300.0,24,0
104027,32,2885.18,11.4,615,1,sim,pessoal,15600.0,24,0
104028,48,1691.91,6.1,679,0,sim,veiculo,4000.0,24,0
104029,38,2458.35,3.7,635,0,nao,veiculo,11700.0,48,1
104030,42,5057.87,1.3,624,5,nao,negocio,14300.0,12,1
104031,25,3690.63,3.8,646,1,nao,pessoal,4600.0,36,0
104032,34,,16.5,635,1,sim,pessoal,16200.0,48,0
104033,47,5440.25,,539,2,sim,pessoal,9400.0,12,0
104034,47,,2.1,784,1,sim,veiculo,86800.0,24,0
104035,31,2217.64,7.9,577,4,sim,negocio,23100.0,24,1
104036,42,1562.71,0.8,657,2,nao,veiculo,8000.0,12,0
104037,66,2325.32,6.9,372,0,sim,veiculo,5500.0,36,0
104038,40,2528.91,1.3,612,1,sim,pessoal,9000.0,36,0
104039,32,1982.5,0.1,497,1,nao,veiculo,8300.0,60,1
104040,38,3832.42,4.5,513,0,sim,pessoal,25700.0,48,1
104041,41,7500.53,8.1,955,1,nao,pessoal,23400.0,60,0
104042,38,8489.21,8.3,672,0,nao,reforma,38000.0,48,0
104043,40,4914.39,10.9,799,0,sim,pessoal,6300.0,60,0
104044,23,9773.16,4.0,751,1,nao,pessoal,39500.0,24,0
104045,28,2646.87,3.0,768,0,sim,pessoal,5500.0,24,0
104046,38,1483.05,6.6,614,1,sim,pessoal,5300.0,24,0
104047,38,6496.29,11.4,849,3,sim,reforma,12200.0,36,0
104048,33,1412.0,,750,0,nao,pessoal,6300.0,60,0
104049,38,2403.03,9.1,645,1,sim,reforma,12300.0,36,0
104050,41,5013.2,14.3,674,1,nao,veiculo,15300.0,60,0
104051,51,3917.1,9.9,622,1,sim,veiculo,8200.0,24,0
104052,39,3314.92,2.7,647,1,nao,pessoal,16400.0,36,0
104053,45,2054.89,8.8,634,0,sim,reforma,18300.0,48,0
104054,34,3451.43,2.8,690,1,nao,veiculo,38300.0,24,0
104055,47,6978.25,2.2,866,2,nao,reforma,31000.0,48,0
104056,45,3977.44,18.8,483,1,nao,veiculo,16500.0,36,1
104057,50,2624.89,5.2,789,1,nao,educacao,4200.0,24,0
104058,49,2065.41,,592,2,sim,veiculo,15900.0,36,0
104059,47,2574.12,4.1,805,1,sim,educacao,2200.0,36,0
104060,39,4568.75,3.6,597,1,nao,veiculo,32700.0,48,0
104061,43,4650.87,,694,2,sim,negocio,16500.0,36,0
104062,53,2668.14,9.3,619,2,sim,negocio,2200.0,48,0
104063,32,1412.0,6.6,415,1,nao,pessoal,6000.0,24,1
104064,32,4268.43,4.2,866,0,nao,reforma,13600.0,24,0
104065,42,2324.17,3.0,517,0,nao,pessoal,6200.0,12,1
104066,45,5746.79,2.6,651,1,nao,negocio,17100.0,36,0
104067,30,2179.89,0.4,503,0,nao,pessoal,7500.0,24,0
104068,39,2138.51,6.9,466,1,nao,veiculo,7400.0,36,1
104069,39,4005.63,5.7,613,0,sim,pessoal,5800.0,60,0
104070,18,10240.54,1.8,563,0,nao,negocio,45600.0,60,1
104071,37,5432.2,4.2,488,1,nao,negocio,15100.0,24,0
104072,38,3923.19,8.0,635,0,sim,veiculo,35600.0,48,0
104073,38,4434.22,3.1,447,1,nao,pessoal,26000.0,60,1
104074,57,1581.78,17.1,656,1,sim,reforma,9900.0,36,0
104075,25,1668.92,1.1,623,1,nao,pessoal,17800.0,24,0
104076,30,,2.0,318,0,nao,negocio,7700.0,24,1
